score,iteration,sift_nfeatures,sift_nOctaveLayers,sift_contrastThreshold,sift_edgeThreshold,sift_sigma,min_match_count,good_matches_threshold,mask_scale,ransac
44,493,0,3,0.05090909090909091,12.0,1.006060606060606,56,0.5,1,3.04040404040404
44,815,0,5,0.027272727272727275,11.393939393939394,0.4484848484848485,42,0.7727272727272727,1,5.909090909090909
44,270,0,5,0.027272727272727275,12.606060606060606,0.4161616161616162,48,0.7818181818181819,1,5.0606060606060606
44,314,0,3,0.07515151515151515,10.666666666666668,0.98989898989899,57,0.5787878787878789,1,3.1616161616161618
43,819,0,5,0.06484848484848485,12.363636363636363,0.43232323232323233,53,0.7606060606060606,1,4.090909090909091
43,474,0,7,0.022424242424242423,8.242424242424242,0.496969696969697,55,0.5696969696969697,1,4.05050505050505
42,638,0,4,0.07454545454545454,11.393939393939394,1.1353535353535353,50,0.5424242424242425,1,5.303030303030303
42,841,0,3,0.052727272727272734,8.969696969696969,1.0383838383838384,54,0.5454545454545454,1,5.383838383838384
42,57,0,4,0.06484848484848485,9.393939393939394,0.9494949494949495,44,0.7272727272727273,1,6.353535353535354
41,582,0,3,0.051515151515151514,11.151515151515152,0.98989898989899,59,0.5272727272727272,1,3.1616161616161618
41,97,0,5,0.05333333333333333,12.0,0.7070707070707071,41,0.7454545454545455,1,6.313131313131313
41,24,0,6,0.06060606060606061,12.90909090909091,1.1595959595959595,58,0.7666666666666667,1,6.6767676767676765
41,215,0,7,0.02484848484848485,12.545454545454547,0.496969696969697,50,0.6333333333333333,1,6.595959595959597
41,375,0,3,0.07515151515151515,10.0,1.0868686868686868,40,0.5666666666666667,1,4.090909090909091
41,222,0,3,0.07818181818181819,8.242424242424242,0.997979797979798,43,0.7212121212121212,1,3.9696969696969697
41,665,0,5,0.05393939393939394,10.606060606060606,0.4404040404040404,42,0.6303030303030304,1,6.313131313131313
40,628,0,5,0.052727272727272734,9.272727272727273,0.4565656565656566,41,0.5151515151515151,1,3.1616161616161618
40,724,0,4,0.07454545454545454,10.363636363636363,0.4808080808080808,54,0.5,1,3.242424242424242
40,775,0,6,0.045454545454545456,9.757575757575758,0.4808080808080808,45,0.5909090909090909,1,5.5858585858585865
39,649,0,6,0.04909090909090909,12.242424242424242,0.46464646464646464,45,0.7757575757575759,1,4.252525252525253
39,557,0,3,0.0703030303030303,9.272727272727273,0.5131313131313131,59,0.5818181818181818,1,5.5858585858585865
39,571,0,4,0.07757575757575758,9.454545454545455,1.1272727272727274,56,0.6666666666666667,1,4.616161616161616
39,103,0,3,0.051515151515151514,8.242424242424242,1.1515151515151514,54,0.6363636363636364,1,4.616161616161616
39,444,0,6,0.07878787878787878,8.484848484848484,1.0626262626262628,58,0.5060606060606061,1,5.222222222222222
39,362,0,5,0.02303030303030303,8.545454545454545,0.4565656565656566,47,0.5212121212121212,1,5.303030303030303
39,941,0,5,0.055151515151515146,11.636363636363637,1.2,55,0.5272727272727272,1,6.717171717171718
39,17,0,3,0.07636363636363637,12.0,0.9252525252525253,49,0.5363636363636364,1,5.303030303030303
38,58,0,3,0.033939393939393936,8.727272727272727,1.2,44,0.5303030303030303,1,3.404040404040404
38,146,0,4,0.04242424242424242,9.575757575757576,1.103030303030303,58,0.5575757575757576,1,6.151515151515152
38,5,0,5,0.07393939393939394,8.606060606060606,1.183838383838384,43,0.5454545454545454,1,5.141414141414142
38,35,0,4,0.06545454545454546,8.303030303030303,0.4565656565656566,56,0.5545454545454546,1,6.070707070707071
38,31,0,5,0.05454545454545455,13.93939393939394,0.4404040404040404,44,0.6636363636363637,1,6.838383838383839
38,66,0,3,0.027878787878787878,8.666666666666666,1.1272727272727274,48,0.509090909090909,1,5.5858585858585865
38,915,0,6,0.04242424242424242,11.696969696969697,0.4727272727272728,42,0.6606060606060606,1,3.484848484848485
38,264,0,3,0.07757575757575758,9.878787878787879,1.2,55,0.7393939393939395,1,4.858585858585859
37,600,0,3,0.0696969696969697,13.696969696969697,1.1757575757575758,42,0.593939393939394,1,4.858585858585859
37,997,0,5,0.040606060606060604,11.212121212121213,1.191919191919192,58,0.5121212121212121,1,4.737373737373737
37,77,0,7,0.07515151515151515,13.878787878787879,0.9090909090909091,57,0.7666666666666667,1,4.05050505050505
37,126,0,3,0.06303030303030303,9.757575757575758,0.9737373737373738,47,0.5484848484848485,1,4.212121212121212
37,883,0,3,0.07272727272727272,13.575757575757576,0.8686868686868687,43,0.5666666666666667,1,4.090909090909091
37,399,0,3,0.06424242424242424,11.575757575757576,1.1353535353535353,47,0.6060606060606061,1,5.383838383838384
37,573,0,4,0.07575757575757576,13.575757575757576,0.8525252525252526,59,0.5242424242424243,1,4.05050505050505
37,177,0,4,0.06727272727272728,11.151515151515152,1.1111111111111112,59,0.7424242424242424,1,6.232323232323233
37,410,0,4,0.06909090909090909,8.969696969696969,1.0868686868686868,48,0.5727272727272728,1,6.838383838383839
37,624,0,5,0.06303030303030303,8.484848484848484,1.1353535353535353,52,0.5424242424242425,1,3.484848484848485
37,531,0,5,0.051515151515151514,12.666666666666668,0.496969696969697,47,0.5060606060606061,1,5.707070707070708
37,231,0,5,0.062424242424242424,8.181818181818182,1.1676767676767676,55,0.5545454545454546,1,3.686868686868687
36,44,0,4,0.05454545454545455,13.393939393939394,0.4727272727272728,45,0.5,1,3.8484848484848486
36,847,0,7,0.05939393939393939,12.787878787878789,0.5535353535353535,55,0.5151515151515151,1,4.9393939393939394
36,700,0,4,0.0696969696969697,10.666666666666668,0.48888888888888893,46,0.5181818181818182,1,4.8989898989899
36,902,0,3,0.06424242424242424,8.969696969696969,1.0222222222222221,55,0.6424242424242425,1,3.242424242424242
36,560,0,3,0.04,10.90909090909091,0.795959595959596,46,0.7424242424242424,1,3.3636363636363638
36,825,0,3,0.030303030303030304,8.787878787878787,0.98989898989899,49,0.5303030303030303,1,6.6767676767676765
36,337,0,3,0.02181818181818182,11.878787878787879,1.1272727272727274,50,0.5363636363636364,1,6.151515151515152
36,154,0,4,0.07515151515151515,13.878787878787879,0.5616161616161617,49,0.5515151515151515,1,5.181818181818182
36,388,0,7,0.052727272727272734,10.848484848484848,0.5131313131313131,40,0.6363636363636364,1,6.595959595959597
36,782,0,4,0.07454545454545454,8.727272727272727,0.6909090909090909,43,0.5303030303030303,1,6.313131313131313
36,629,0,3,0.051515151515151514,9.93939393939394,1.0222222222222221,51,0.5969696969696969,1,5.181818181818182
36,773,0,6,0.04242424242424242,13.93939393939394,0.5050505050505051,53,0.5727272727272728,1,3.808080808080808
36,308,0,3,0.07575757575757576,13.272727272727273,0.8202020202020202,43,0.603030303030303,1,6.313131313131313
36,558,0,3,0.07878787878787878,12.606060606060606,0.901010101010101,47,0.6606060606060606,1,5.343434343434343
36,328,0,4,0.06787878787878789,10.303030303030303,1.1434343434343435,52,0.603030303030303,1,3.0
36,785,0,6,0.06848484848484848,10.545454545454545,0.5454545454545454,53,0.509090909090909,1,5.666666666666667
36,298,0,3,0.07272727272727272,12.06060606060606,1.0707070707070707,49,0.7212121212121212,1,5.909090909090909
36,517,0,5,0.02484848484848485,8.06060606060606,0.7474747474747475,40,0.7121212121212122,1,5.343434343434343
36,951,0,4,0.048484848484848485,13.818181818181818,0.9333333333333333,49,0.503030303030303,1,3.404040404040404
36,982,0,3,0.07515151515151515,9.151515151515152,0.698989898989899,59,0.6363636363636364,1,5.545454545454546
36,657,0,4,0.0696969696969697,11.757575757575758,0.4727272727272728,44,0.5242424242424243,1,6.434343434343434
35,33,0,4,0.06666666666666667,9.636363636363637,0.8363636363636364,58,0.5303030303030303,1,3.9292929292929295
35,800,0,3,0.06303030303030303,8.787878787878787,0.7717171717171718,48,0.5303030303030303,1,3.9696969696969697
35,505,0,4,0.02303030303030303,12.424242424242426,0.4161616161616162,45,0.5575757575757576,1,5.707070707070708
35,346,0,5,0.06060606060606061,12.06060606060606,0.48888888888888893,58,0.6,1,6.030303030303031
35,302,0,4,0.061818181818181814,9.757575757575758,1.094949494949495,46,0.5787878787878789,1,3.606060606060606
35,397,0,3,0.028484848484848484,13.272727272727273,1.0464646464646465,51,0.5515151515151515,1,6.555555555555555
35,381,0,3,0.07151515151515152,12.121212121212121,0.9575757575757576,58,0.7393939393939395,1,5.464646464646465
35,440,0,4,0.056969696969696976,8.90909090909091,0.7555555555555555,52,0.5272727272727272,1,6.111111111111111
35,62,0,4,0.06484848484848485,11.515151515151516,0.4727272727272728,49,0.5484848484848485,1,4.292929292929293
35,966,0,4,0.03818181818181818,12.545454545454547,0.4484848484848485,57,0.5484848484848485,1,3.7272727272727275
35,761,0,3,0.05090909090909091,9.696969696969697,1.0303030303030303,52,0.6151515151515152,1,4.373737373737374
35,246,0,5,0.07939393939393939,13.333333333333334,1.0383838383838384,57,0.6484848484848484,1,3.606060606060606
35,732,0,3,0.06848484848484848,11.818181818181818,0.6585858585858586,58,0.5424242424242425,1,5.222222222222222
35,748,0,5,0.04666666666666666,9.818181818181818,1.1676767676767676,54,0.5454545454545454,1,5.101010101010101
35,51,0,4,0.03878787878787879,10.363636363636363,1.1353535353535353,45,0.5151515151515151,1,4.8989898989899
35,641,0,7,0.07575757575757576,12.90909090909091,0.997979797979798,49,0.5212121212121212,1,6.313131313131313
34,340,0,4,0.056969696969696976,10.787878787878789,0.5777777777777778,53,0.5121212121212121,1,3.686868686868687
34,514,0,5,0.07818181818181819,11.212121212121213,0.46464646464646464,49,0.6636363636363637,1,5.828282828282829
34,221,0,4,0.024242424242424242,8.242424242424242,0.4808080808080808,56,0.5424242424242425,1,6.272727272727273
34,774,0,3,0.07151515151515152,13.575757575757576,0.5050505050505051,43,0.5575757575757576,1,5.141414141414142
34,935,0,6,0.026060606060606062,9.272727272727273,0.496969696969697,44,0.5545454545454546,1,5.464646464646465
34,498,0,5,0.061818181818181814,10.181818181818182,1.191919191919192,52,0.5818181818181818,1,4.9393939393939394
34,338,0,4,0.06545454545454546,10.181818181818182,0.6101010101010101,50,0.5212121212121212,1,4.1313131313131315
34,610,0,7,0.06848484848484848,8.787878787878787,0.8202020202020202,51,0.5242424242424243,1,3.282828282828283
34,376,0,7,0.07454545454545454,9.212121212121213,0.9333333333333333,50,0.509090909090909,1,5.787878787878788
34,899,0,4,0.048484848484848485,9.030303030303031,1.0868686868686868,45,0.5606060606060607,1,4.656565656565657
34,442,0,4,0.06,10.363636363636363,0.9090909090909091,48,0.5181818181818182,1,4.292929292929293
34,335,0,4,0.06060606060606061,10.06060606060606,0.4404040404040404,53,0.6424242424242425,1,4.656565656565657
34,898,0,3,0.07515151515151515,9.333333333333334,1.1595959595959595,45,0.6818181818181819,1,6.272727272727273
34,772,0,4,0.05090909090909091,10.303030303030303,0.698989898989899,56,0.5303030303030303,1,6.7979797979797985
34,920,0,3,0.05030303030303031,13.818181818181818,0.7474747474747475,50,0.509090909090909,1,6.434343434343434
34,839,0,3,0.07636363636363637,8.545454545454545,0.9333333333333333,45,0.6666666666666667,1,3.9696969696969697
34,843,0,5,0.07575757575757576,8.606060606060606,0.8444444444444444,57,0.5424242424242425,1,6.3939393939393945
34,858,0,3,0.056363636363636366,9.151515151515152,0.98989898989899,43,0.7272727272727273,1,6.151515151515152
34,289,0,3,0.03212121212121212,8.06060606060606,0.8363636363636364,51,0.5363636363636364,1,6.717171717171718
34,913,0,4,0.052727272727272734,11.393939393939394,0.5616161616161617,59,0.5303030303030303,1,3.6464646464646466
34,157,0,5,0.0703030303030303,11.878787878787879,0.4727272727272728,52,0.6363636363636364,1,3.8484848484848486
34,158,0,3,0.05818181818181818,13.272727272727273,0.5616161616161617,57,0.5333333333333333,1,4.454545454545455
34,482,0,5,0.040606060606060604,10.969696969696969,0.4727272727272728,58,0.6212121212121212,1,4.777777777777778
34,578,0,3,0.027878787878787878,8.484848484848484,1.1595959595959595,55,0.6272727272727273,1,3.606060606060606
34,784,0,6,0.06303030303030303,8.0,1.1676767676767676,49,0.7303030303030303,1,3.121212121212121
34,776,0,7,0.062424242424242424,13.333333333333334,0.6343434343434344,59,0.7757575757575759,1,5.5858585858585865
34,727,0,5,0.02484848484848485,13.454545454545455,0.5858585858585859,51,0.5,1,3.282828282828283
34,948,0,3,0.041818181818181824,9.757575757575758,1.0545454545454547,59,0.6303030303030304,1,6.232323232323233
34,756,0,7,0.04424242424242424,12.666666666666668,0.5050505050505051,50,0.7515151515151515,1,6.030303030303031
34,119,0,3,0.04909090909090909,13.454545454545455,0.5212121212121212,51,0.5272727272727272,1,5.666666666666667
34,918,0,3,0.055757575757575756,8.666666666666666,0.5131313131313131,58,0.5909090909090909,1,4.616161616161616
34,479,0,4,0.07878787878787878,12.242424242424242,0.6666666666666667,48,0.5515151515151515,1,5.666666666666667
34,603,0,3,0.03575757575757576,9.878787878787879,0.8848484848484849,51,0.5393939393939394,1,3.6464646464646466
34,741,0,5,0.052121212121212124,10.181818181818182,0.8363636363636364,47,0.7303030303030303,1,5.343434343434343
34,758,0,5,0.061818181818181814,13.878787878787879,1.006060606060606,59,0.5606060606060607,1,3.9292929292929295
33,166,0,6,0.07333333333333333,8.545454545454545,0.5616161616161617,58,0.5757575757575758,1,4.696969696969697
33,220,0,5,0.06,10.121212121212121,1.1191919191919193,42,0.509090909090909,1,4.575757575757576
33,932,0,7,0.06606060606060606,11.454545454545455,0.5696969696969697,45,0.5151515151515151,1,3.484848484848485
33,647,0,6,0.07636363636363637,9.696969696969697,0.5131313131313131,43,0.6212121212121212,1,3.080808080808081
33,896,0,3,0.0696969696969697,12.06060606060606,0.6424242424242425,56,0.6242424242424243,1,6.7979797979797985
33,420,0,5,0.03696969696969697,10.303030303030303,0.4727272727272728,53,0.6060606060606061,1,4.414141414141414
33,443,0,7,0.07575757575757576,11.818181818181818,1.0545454545454547,53,0.5121212121212121,1,4.616161616161616
33,320,0,4,0.05454545454545455,12.424242424242426,0.42424242424242425,54,0.6515151515151516,1,6.95959595959596
33,888,0,3,0.05090909090909091,11.93939393939394,0.6262626262626263,43,0.5181818181818182,1,5.747474747474747
33,833,0,3,0.05333333333333333,10.424242424242424,0.7717171717171718,45,0.5575757575757576,1,4.05050505050505
33,813,0,4,0.02303030303030303,9.636363636363637,0.4161616161616162,43,0.5606060606060607,1,6.91919191919192
33,669,0,5,0.023636363636363636,12.121212121212121,1.183838383838384,51,0.5303030303030303,1,4.737373737373737
33,432,0,3,0.06060606060606061,11.878787878787879,0.4080808080808081,45,0.6484848484848484,1,5.464646464646465
33,445,0,3,0.061818181818181814,10.484848484848484,1.1272727272727274,46,0.6696969696969697,1,6.717171717171718
33,472,0,4,0.03696969696969697,13.272727272727273,0.4565656565656566,48,0.5454545454545454,1,6.434343434343434
33,908,0,6,0.07939393939393939,9.272727272727273,1.094949494949495,56,0.6090909090909091,1,3.888888888888889
33,52,0,5,0.05818181818181818,8.06060606060606,0.6262626262626263,56,0.5666666666666667,1,3.1616161616161618
33,605,0,6,0.06666666666666667,8.666666666666666,1.1434343434343435,59,0.6393939393939394,1,3.686868686868687
33,266,0,5,0.07818181818181819,9.151515151515152,1.0868686868686868,47,0.603030303030303,1,4.333333333333334
33,365,0,6,0.07878787878787878,11.030303030303031,1.1595959595959595,54,0.6181818181818182,1,6.151515151515152
33,686,0,4,0.06909090909090909,9.818181818181818,1.0464646464646465,53,0.6545454545454545,1,3.7272727272727275
33,175,0,6,0.056969696969696976,9.636363636363637,0.5454545454545454,51,0.593939393939394,1,6.434343434343434
33,561,0,3,0.07878787878787878,9.393939393939394,0.9252525252525253,43,0.6696969696969697,1,3.7676767676767677
33,636,0,4,0.07575757575757576,13.515151515151516,0.8363636363636364,46,0.7303030303030303,1,6.313131313131313
33,411,0,4,0.05878787878787879,12.787878787878789,1.014141414141414,42,0.5484848484848485,1,5.343434343434343
33,363,0,3,0.07575757575757576,13.818181818181818,0.8202020202020202,41,0.6,1,5.181818181818182
33,309,0,3,0.062424242424242424,11.09090909090909,0.4565656565656566,43,0.5696969696969697,1,5.464646464646465
32,530,0,6,0.062424242424242424,12.969696969696969,0.5696969696969697,59,0.5393939393939394,1,3.888888888888889
32,100,0,5,0.06606060606060606,12.181818181818182,0.48888888888888893,49,0.5787878787878789,1,5.5858585858585865
32,916,0,5,0.02181818181818182,10.727272727272727,0.5454545454545454,57,0.5151515151515151,1,3.686868686868687
32,528,0,5,0.07696969696969697,11.151515151515152,0.9171717171717172,43,0.5575757575757576,1,5.505050505050505
32,734,0,3,0.03272727272727273,10.181818181818182,1.1515151515151514,56,0.6606060606060606,1,5.787878787878788
32,520,0,4,0.06,12.727272727272727,0.46464646464646464,49,0.6121212121212122,1,3.9292929292929295
32,771,0,4,0.07454545454545454,11.93939393939394,1.1515151515151514,51,0.6757575757575758,1,4.777777777777778
32,182,0,3,0.05818181818181818,11.333333333333334,0.795959595959596,55,0.5878787878787879,1,5.545454545454546
32,204,0,3,0.05333333333333333,9.818181818181818,0.4404040404040404,53,0.6272727272727273,1,3.4444444444444446
32,673,0,7,0.027878787878787878,13.212121212121211,0.8121212121212121,57,0.5,1,3.0
32,46,0,5,0.05030303030303031,13.212121212121211,0.4565656565656566,45,0.6393939393939394,1,3.686868686868687
32,28,0,3,0.040606060606060604,10.242424242424242,0.901010101010101,59,0.6212121212121212,1,3.0
32,542,0,5,0.048484848484848485,8.424242424242424,0.48888888888888893,59,0.6242424242424243,1,3.6464646464646466
32,494,0,7,0.03696969696969697,12.848484848484848,0.602020202020202,53,0.5393939393939394,1,4.858585858585859
32,75,0,3,0.06848484848484848,13.757575757575758,0.7393939393939395,53,0.6454545454545455,1,4.5353535353535355
32,538,0,4,0.07151515151515152,13.151515151515152,0.7878787878787878,43,0.5424242424242425,1,4.05050505050505
32,596,0,3,0.02,11.696969696969697,0.9494949494949495,48,0.5484848484848485,1,3.3636363636363638
32,471,0,3,0.052727272727272734,10.121212121212121,1.0868686868686868,54,0.6787878787878788,1,3.3636363636363638
32,979,0,6,0.023636363636363636,11.575757575757576,0.5535353535353535,54,0.5,1,5.343434343434343
32,964,0,4,0.07757575757575758,10.545454545454545,0.6424242424242425,55,0.6151515151515152,1,4.777777777777778
32,401,0,5,0.0703030303030303,11.93939393939394,0.9818181818181818,55,0.5787878787878789,1,4.373737373737374
32,262,0,3,0.06848484848484848,13.09090909090909,0.6181818181818182,49,0.5969696969696969,1,3.686868686868687
32,550,0,5,0.034545454545454546,8.727272727272727,1.1434343434343435,56,0.5727272727272728,1,5.505050505050505
32,321,0,4,0.02,8.242424242424242,0.5131313131313131,46,0.5060606060606061,1,3.484848484848485
32,203,0,6,0.05393939393939394,8.727272727272727,0.6181818181818182,41,0.7515151515151515,1,6.070707070707071
32,891,0,5,0.041212121212121214,8.242424242424242,0.9494949494949495,57,0.5,1,6.717171717171718
32,677,0,3,0.06787878787878789,12.787878787878789,0.98989898989899,54,0.6424242424242425,1,6.030303030303031
32,692,0,5,0.03212121212121212,9.272727272727273,0.43232323232323233,43,0.7636363636363637,1,5.909090909090909
32,697,0,6,0.07818181818181819,13.151515151515152,1.006060606060606,50,0.5696969696969697,1,4.696969696969697
32,518,0,6,0.08,11.09090909090909,1.094949494949495,50,0.6454545454545455,1,6.070707070707071
32,943,0,6,0.05090909090909091,13.393939393939394,0.6585858585858586,57,0.5121212121212121,1,3.1616161616161618
32,564,0,3,0.0696969696969697,11.151515151515152,0.6828282828282828,52,0.6121212121212122,1,4.252525252525253
32,708,0,6,0.07696969696969697,9.393939393939394,0.795959595959596,43,0.5242424242424243,1,5.020202020202021
32,190,0,4,0.04303030303030303,11.333333333333334,1.1272727272727274,43,0.5181818181818182,1,6.070707070707071
32,954,0,4,0.022424242424242423,12.787878787878789,0.9737373737373738,53,0.5212121212121212,1,4.414141414141414
32,301,0,6,0.07212121212121213,8.424242424242424,0.7717171717171718,58,0.5696969696969697,1,6.232323232323233
31,297,0,3,0.06545454545454546,12.484848484848484,0.9656565656565657,42,0.5696969696969697,1,5.101010101010101
31,962,0,3,0.027272727272727275,8.06060606060606,0.46464646464646464,40,0.5424242424242425,1,5.181818181818182
31,87,0,3,0.048484848484848485,11.636363636363637,0.48888888888888893,43,0.5636363636363636,1,3.9696969696969697
31,656,0,4,0.026666666666666665,10.363636363636363,0.7636363636363637,53,0.509090909090909,1,6.232323232323233
31,661,0,7,0.07575757575757576,11.575757575757576,0.9737373737373738,56,0.7545454545454546,1,3.484848484848485
31,838,0,4,0.061818181818181814,9.575757575757576,0.9656565656565657,46,0.6545454545454545,1,6.515151515151516
31,107,0,7,0.046060606060606066,11.93939393939394,0.5858585858585859,44,0.503030303030303,1,5.747474747474747
31,522,0,7,0.04787878787878788,10.787878787878789,0.5616161616161617,47,0.6151515151515152,1,4.575757575757576
31,476,0,3,0.02,12.848484848484848,1.014141414141414,52,0.6151515151515152,1,6.3939393939393945
31,586,0,5,0.048484848484848485,10.545454545454545,1.014141414141414,46,0.5121212121212121,1,4.373737373737374
31,413,0,3,0.02181818181818182,8.90909090909091,0.7555555555555555,55,0.5545454545454546,1,3.5656565656565657
31,199,0,6,0.034545454545454546,8.121212121212121,0.5212121212121212,59,0.6363636363636364,1,4.333333333333334
31,886,0,5,0.048484848484848485,11.333333333333334,0.8444444444444444,59,0.5151515151515151,1,3.202020202020202
31,792,0,3,0.0703030303030303,13.272727272727273,1.1111111111111112,40,0.6575757575757576,1,5.828282828282829
31,955,0,6,0.07454545454545454,9.515151515151516,0.8767676767676769,46,0.5515151515151515,1,6.6767676767676765
31,990,0,4,0.07393939393939394,13.272727272727273,0.9656565656565657,42,0.6212121212121212,1,5.262626262626263
31,989,0,5,0.03696969696969697,9.030303030303031,1.0545454545454547,45,0.5424242424242425,1,4.373737373737374
31,8,0,5,0.055757575757575756,11.272727272727273,0.4484848484848485,52,0.7333333333333334,1,6.515151515151516
31,132,0,4,0.041212121212121214,11.818181818181818,1.103030303030303,41,0.5575757575757576,1,5.545454545454546
31,872,0,4,0.07151515151515152,13.212121212121211,1.1757575757575758,43,0.6393939393939394,1,3.808080808080808
31,189,0,4,0.051515151515151514,8.06060606060606,0.9737373737373738,52,0.6515151515151516,1,3.8484848484848486
31,491,0,6,0.02484848484848485,13.878787878787879,0.5373737373737374,44,0.5606060606060607,1,5.707070707070708
31,89,0,3,0.06666666666666667,12.969696969696969,1.006060606060606,56,0.7393939393939395,1,3.3636363636363638
31,14,0,6,0.023636363636363636,11.09090909090909,0.496969696969697,59,0.6333333333333333,1,5.262626262626263
31,34,0,5,0.06787878787878789,11.454545454545455,0.7797979797979798,52,0.5787878787878789,1,3.3636363636363638
31,999,0,4,0.04909090909090909,10.0,0.8767676767676769,47,0.5303030303030303,1,4.090909090909091
31,402,0,4,0.055151515151515146,11.636363636363637,1.1434343434343435,58,0.6333333333333333,1,4.9393939393939394
31,448,0,4,0.07454545454545454,8.363636363636363,0.6666666666666667,45,0.6121212121212122,1,3.888888888888889
31,284,0,5,0.07151515151515152,10.121212121212121,0.9656565656565657,52,0.6121212121212122,1,5.98989898989899
31,405,0,5,0.04424242424242424,8.666666666666666,0.901010101010101,55,0.5363636363636364,1,6.515151515151516
31,781,0,3,0.052727272727272734,8.424242424242424,0.8202020202020202,49,0.6272727272727273,1,5.464646464646465
31,171,0,3,0.046060606060606066,11.272727272727273,0.6181818181818182,56,0.5454545454545454,1,5.909090909090909
31,631,0,3,0.04424242424242424,10.121212121212121,0.6828282828282828,55,0.5666666666666667,1,5.8686868686868685
30,617,0,4,0.06484848484848485,13.575757575757576,0.9252525252525253,48,0.6242424242424243,1,3.5656565656565657
30,93,0,7,0.06606060606060606,11.030303030303031,0.5212121212121212,42,0.7333333333333334,1,4.05050505050505
30,113,0,4,0.07393939393939394,9.272727272727273,0.5292929292929294,48,0.6272727272727273,1,4.05050505050505
30,127,0,7,0.048484848484848485,11.454545454545455,0.6343434343434344,48,0.5060606060606061,1,4.090909090909091
30,345,0,4,0.029696969696969697,13.93939393939394,0.602020202020202,49,0.5303030303030303,1,5.424242424242424
30,307,0,4,0.06,13.030303030303031,0.5212121212121212,41,0.5363636363636364,1,6.515151515151516
30,933,0,3,0.06363636363636364,12.545454545454547,0.5777777777777778,57,0.7727272727272727,1,5.424242424242424
30,354,0,4,0.040606060606060604,9.93939393939394,0.593939393939394,59,0.5787878787878789,1,5.8686868686868685
30,467,0,6,0.07151515151515152,8.545454545454545,0.6262626262626263,44,0.5606060606060607,1,4.494949494949495
30,333,0,3,0.04727272727272727,11.636363636363637,0.7555555555555555,41,0.5363636363636364,1,5.020202020202021
30,167,0,5,0.0703030303030303,12.181818181818182,1.1757575757575758,43,0.6242424242424243,1,3.808080808080808
30,576,0,3,0.02303030303030303,13.393939393939394,0.8202020202020202,58,0.5818181818181818,1,3.121212121212121
30,408,0,5,0.07818181818181819,10.0,0.593939393939394,53,0.6121212121212122,1,5.626262626262626
30,737,0,4,0.05454545454545455,11.454545454545455,0.9414141414141415,49,0.5666666666666667,1,3.7272727272727275
30,710,0,7,0.056363636363636366,8.484848484848484,0.5212121212121212,41,0.706060606060606,1,6.070707070707071
30,415,0,4,0.05818181818181818,10.606060606060606,1.1595959595959595,56,0.6636363636363637,1,3.8484848484848486
30,786,0,5,0.07090909090909091,9.272727272727273,0.9252525252525253,55,0.5515151515151515,1,6.838383838383839
30,687,0,3,0.03333333333333333,9.272727272727273,0.496969696969697,55,0.6090909090909091,1,4.373737373737374
30,682,0,4,0.029696969696969697,10.242424242424242,1.0868686868686868,49,0.6,1,5.909090909090909
30,699,0,5,0.06666666666666667,13.696969696969697,0.5696969696969697,57,0.6212121212121212,1,5.8686868686868685
30,357,0,4,0.04,10.606060606060606,0.6747474747474748,51,0.5272727272727272,1,6.030303030303031
30,249,0,5,0.05454545454545455,8.90909090909091,1.103030303030303,44,0.5484848484848485,1,6.555555555555555
30,864,0,5,0.027272727272727275,11.757575757575758,1.094949494949495,53,0.5272727272727272,1,6.595959595959597
30,805,0,3,0.05333333333333333,10.303030303030303,0.6181818181818182,45,0.5818181818181818,1,3.202020202020202
30,827,0,6,0.05454545454545455,9.212121212121213,0.7313131313131314,51,0.5212121212121212,1,3.323232323232323
30,768,0,7,0.041818181818181824,9.454545454545455,0.7313131313131314,56,0.5181818181818182,1,3.282828282828283
30,142,0,4,0.056969696969696976,10.848484848484848,1.1515151515151514,50,0.6424242424242425,1,6.272727272727273
30,635,0,5,0.06060606060606061,10.181818181818182,0.997979797979798,57,0.603030303030303,1,4.1313131313131315
30,705,0,4,0.04727272727272727,12.181818181818182,0.8202020202020202,51,0.5484848484848485,1,4.616161616161616
30,433,0,5,0.06121212121212122,10.121212121212121,0.7393939393939395,48,0.5393939393939394,1,4.575757575757576
30,156,0,5,0.04,13.212121212121211,1.1272727272727274,57,0.5515151515151515,1,4.1313131313131315
30,743,0,5,0.07515151515151515,10.90909090909091,1.006060606060606,48,0.6636363636363637,1,4.97979797979798
30,742,0,6,0.07090909090909091,10.242424242424242,1.0787878787878789,44,0.5848484848484848,1,4.696969696969697
30,609,0,3,0.08,8.848484848484848,0.9737373737373738,40,0.7090909090909091,1,3.4444444444444446
30,59,0,4,0.048484848484848485,13.818181818181818,0.8686868686868687,51,0.7333333333333334,1,4.212121212121212
30,106,0,4,0.07272727272727272,10.06060606060606,0.9090909090909091,48,0.6636363636363637,1,5.505050505050505
29,947,0,7,0.0696969696969697,9.09090909090909,1.2,58,0.6333333333333333,1,3.323232323232323
29,545,0,4,0.03090909090909091,9.818181818181818,1.1595959595959595,47,0.5969696969696969,1,5.383838383838384
29,755,0,4,0.07575757575757576,10.727272727272727,1.0303030303030303,58,0.706060606060606,1,5.505050505050505
29,770,0,5,0.07333333333333333,10.666666666666668,0.6181818181818182,51,0.6212121212121212,1,5.222222222222222
29,541,0,4,0.02484848484848485,13.393939393939394,1.1757575757575758,51,0.6878787878787879,1,4.8989898989899
