score,iteration,sift_nOctaveLayers,sift_sigma,min_match_count,sift_contrastThreshold,sift_edgeThreshold,good_matches_threshold,ransac_reproj_threshold
100,33,3,0.8430405502088635,35,0.04609216864363541,11.111659506576189,0.793116022408146,6.128120346974422
100,33,6,0.9819797652277246,50,0.03602098490766813,11.986211733157006,0.7478172707713449,5.069187455091108
100,33,7,0.6922075868874368,44,0.0639539343447252,12.380876475119814,0.7820348026599792,5.769678895297546
100,33,4,0.9956899279550558,32,0.02476463828745773,9.358154206170443,0.7348587499636774,6.244403324494735
100,33,5,1.104737810137108,30,0.049529448249701985,11.963506970916555,0.7832485883955531,6.015339976430996
100,33,4,0.9624811485354151,48,0.034288835438522056,11.247611143027067,0.7946668037229563,3.975275231728783
100,33,7,0.8538226538027118,45,0.021962582494924554,11.333665757364011,0.744817287799902,5.535067000550284
100,33,6,1.0037512180524129,41,0.04194250387308428,9.442713925581444,0.7438443920665456,5.123220975417957
100,33,4,0.9021650537982278,45,0.056762106839526955,7.259973395424417,0.7882529752617746,6.822339113090122
100,33,6,0.9964922201850973,43,0.06465637609806198,7.572581674863229,0.7928247532480244,6.846206363738789
100,33,7,0.5629252404738158,34,0.047039190724353475,11.450090903292349,0.7732607395392908,5.106485408063306
100,33,5,1.1061659101454806,45,0.024013118158740097,8.227536325946089,0.7754067876709517,3.472297750241411
100,33,6,0.9991604925462848,38,0.05524000197270387,12.363204901545934,0.7888379098951718,6.174347519575088
100,33,4,1.1216658259976842,41,0.034110247403938775,10.09820115727951,0.7821046820037514,3.7866696286750265
100,33,4,1.0494095377004347,46,0.05456027429465227,9.3451160002815,0.7365279822563737,5.364516114257917
100,33,6,0.9039121027523132,30,0.04019551914882609,8.223796082898478,0.7950942133456653,5.613338594957418
100,33,5,1.1396760138058655,44,0.029321996476731678,10.090615270994999,0.7945434863170033,3.9574397987461882
100,33,5,1.0222265223498996,42,0.06946508883145164,8.014498353564726,0.7587643241509505,5.3769781489406
100,33,5,0.8485842913170235,42,0.06829136046580465,11.422811347443734,0.7469089812970302,3.52470155299586
100,33,3,0.5829406051567277,34,0.02768445051626866,9.571431672845511,0.7598665406798892,4.521417621902531
100,33,5,0.9492100580059836,44,0.05851522845540208,12.857720530786942,0.7684072823631705,5.226037740710856
100,33,7,0.7537758590993822,39,0.028866184638582114,8.406966748187513,0.7791610949484804,5.015702748237624
100,33,3,0.9636063235717476,46,0.04783893186752808,11.776071160311465,0.7675560308441166,3.9426175691887595
100,33,3,0.8220265040379324,30,0.03338541735192651,11.3012272292832,0.6734654174586937,6.054278707597756
100,33,7,0.8667387265410504,44,0.059567748939920104,12.418066511340102,0.7833955785960454,4.70599315665371
100,33,5,0.548910447128039,38,0.031872511098698805,10.685684733109767,0.7630885660776959,4.983149690897702
100,33,6,0.9577384445223599,33,0.027683261235101526,8.736272876918287,0.7354598926592331,5.690441357474221
92,33,5,0.8434006817947932,36,0.03210439226741422,11.244559484335625,0.69345987813978,6.178314519170501
83,33,3,1.0968825992791573,42,0.06454961576977455,11.834713512635929,0.7432775423404789,5.606726295072939
68,33,7,0.7567225146061418,46,0.05470340059446056,11.269372277684926,0.7437236127257196,3.827425648883072
67,33,5,0.5501003246203586,36,0.06653674472333547,11.082473452576187,0.770632128219852,3.349162365603724
62,33,3,0.5893421944844189,40,0.03772610907727163,7.163899998706114,0.7406016580340928,3.8161568902789123
58,33,4,0.7655909719448413,30,0.049406713985143735,8.259212410067176,0.711296588522226,5.703142914555609
57,33,7,0.4063923364578603,43,0.06889587781487974,7.653555801300244,0.6267793240071455,4.060894380566449
57,33,7,0.41425006243970863,45,0.06597346517530364,8.992890583011173,0.6510173572426368,3.5562066814965303
57,33,5,0.4049420575850737,30,0.06881850423167045,12.569318454410261,0.7151324702481859,3.5413864802257113
57,33,7,0.468381017865151,31,0.04128092426598727,11.568109471699962,0.6493496672348811,5.68367290539892
57,33,7,0.4441716132119775,39,0.05215248731064809,7.888554021263569,0.622639112850987,3.6435083828555324
57,33,6,0.4050451158207959,39,0.03434448595794016,8.553179483595434,0.7787288355173705,6.334837020952788
57,33,6,0.421766034374796,32,0.06581431771996242,8.719632240005796,0.6278964348698675,4.054861068880138
57,33,7,0.4513468342655144,46,0.043265783548550374,11.664456716113568,0.6884645589664196,4.659324436241228
